17.0400002 ,0.7733188 
16.8640562 ,0.8429456 
17.7671725 ,0.7087614 
16.0522274 ,0.9719914 
17.6641468 ,0.7512644 
16.5592697 ,0.8673857 
14.9766049 ,1.0000000 
18.1354287 ,0.3019898 
17.9421093 ,0.5681472 
18.0159993 ,0.4979328 
16.2665196 ,0.8924828 
17.0075426 ,0.8191370 
